__time,/pcl_pose/header/stamp/nanosec,/pcl_pose/header/stamp/sec,/pcl_pose/pose/pose/orientation/w,/pcl_pose/pose/pose/orientation/x,/pcl_pose/pose/pose/orientation/y,/pcl_pose/pose/pose/orientation/z,/pcl_pose/pose/pose/position/x,/pcl_pose/pose/pose/position/y,/pcl_pose/pose/pose/position/z
1730697868.00104,645760000,1728187456,0.700727786,-0.012180116,0.002581792,0.713320094,13.661793709,93.347831726,-3.069537878
1730697868.10592,746620928,1728187456,0.700895331,-0.012037055,0.002220742,0.713159103,13.656813622,93.444252014,-3.071384192
1730697868.21355,847453696,1728187456,0.700931806,-0.012255403,0.002386475,0.713119015,13.652252197,93.534126282,-3.065981627
1730697868.30771,948337664,1728187456,0.69960915,-0.012591715,0.003044764,0.714408299,13.658743858,93.652000427,-3.075688124
1730697868.52187,150053632,1728187457,0.698711069,-0.012136454,0.00291215,0.715295078,13.647216797,93.836303711,-3.071737528
1730697868.91272,553595136,1728187457,0.69699213,-0.008291745,-0.00052752,0.717030615,13.621724129,94.185745239,-3.109039783
1730697869.02237,654353664,1728187457,0.697388119,-0.007558091,-0.000799349,0.716653323,13.60874939,94.302978516,-3.094758511
1730697869.10999,755312128,1728187457,0.699448635,-0.008558295,-0.000180201,0.714631537,13.598963737,94.388343811,-3.102538586
1730697869.20943,856068608,1728187457,0.70359831,-0.008058871,-0.000678739,0.710551866,13.57659626,94.481719971,-3.101924896
1730697869.31247,956929792,1728187457,0.708062955,-0.0084583,-0.000222954,0.706098634,13.575688362,94.559844971,-3.107736826
1730697869.41288,57785344,1728187458,0.712405182,-0.006898129,-0.002158606,0.701731134,13.584471703,94.63079071,-3.104969978
1730697869.51274,158659840,1728187458,0.715213995,-0.007668153,-0.001549715,0.698861702,13.57916069,94.719718933,-3.113317966
1730697869.62342,259524608,1728187458,0.716985613,-0.008887397,-0.000722797,0.697030951,13.583995819,94.805747986,-3.083099127
1730697869.71558,360467200,1728187458,0.717265598,-0.014721123,0.004218699,0.696631556,13.583191872,94.896102905,-3.064926863
1730697869.81931,461325056,1728187458,0.719111087,-0.015511563,0.004264637,0.694708922,13.577688217,94.999732971,-3.129550934
1730697869.91795,562043136,1728187458,0.719893518,-0.015209637,0.004318056,0.693904434,13.596082687,95.082504272,-3.104870319
1730697870.02293,662902272,1728187458,0.719893062,-0.015717228,0.004925222,0.693889514,13.590127945,95.191444397,-3.116556406
1730697870.12579,763761152,1728187458,0.720553814,-0.015047801,0.004822506,0.693218927,13.595682144,95.268409729,-3.129041433
1730697870.42887,66355456,1728187459,0.721070944,-0.008913284,0.000038461,0.692803895,13.601092339,95.562049866,-3.14018774
1730697870.55312,167335424,1728187459,0.72063348,-0.009208866,0.000094032,0.693255006,13.595346451,95.655776978,-3.135495186
1730697870.62356,268091648,1728187459,0.721446671,-0.00831262,-0.001102252,0.692419208,13.590901375,95.748519897,-3.128177643
1730697870.93155,570665728,1728187459,0.720304765,-0.009380262,-0.000486358,0.693594112,13.596064568,96.031440735,-3.136597157
1730697871.0311,671492608,1728187459,0.719644069,-0.009692256,-0.000291879,0.694275411,13.590707779,96.121398926,-3.15310359
1730697871.14744,772365312,1728187459,0.719876484,-0.00810868,-0.001698858,0.69405271,13.595557213,96.208152771,-3.127483845
1730697871.57092,175786496,1728187460,0.715270363,-0.008042101,-0.000382479,0.69880146,13.602398872,96.579940796,-3.124156237
1730697871.63519,276648192,1728187460,0.713508655,-0.008643961,0.000374417,0.700592976,13.596580505,96.692962646,-3.13780427
1730697871.73476,377510656,1728187460,0.712818799,-0.009276625,0.001392397,0.701285486,13.592535973,96.774528503,-3.138501883
1730697871.84108,478419968,1728187460,0.71139368,-0.009078651,0.00078303,0.702734636,13.592554092,96.892608643,-3.14594245
1730697871.94075,579265536,1728187460,0.710194241,-0.010366863,0.001822325,0.703927079,13.585596085,96.980247498,-3.152870655
1730697872.24064,881816576,1728187460,0.70494456,-0.013513457,0.006376693,0.709104966,13.582436562,97.27633667,-3.169560432
1730697872.75176,386129920,1728187461,0.695504684,-0.009754677,0.00355381,0.718446539,13.546200752,97.759429932,-3.198393583
1730697872.84626,486991104,1728187461,0.692177434,-0.012551691,0.005873274,0.721594323,13.54221344,97.853042603,-3.180094004
1730697873.15269,789601536,1728187461,0.686914669,-0.012259396,0.00573912,0.726611982,13.521212578,98.178726196,-3.179773808
1730697873.247,890433280,1728187461,0.687431516,-0.010923337,0.004511424,0.726153013,13.515880585,98.255142212,-3.194225788
1730697873.34764,991289344,1728187461,0.688387116,-0.008682865,0.003442878,0.725283351,13.501252174,98.35018158,-3.202234268
1730697873.45113,92221952,1728187462,0.689926082,-0.009324685,0.004518088,0.723805645,13.506922722,98.446975708,-3.193836451
1730697873.55944,193083392,1728187462,0.692549154,-0.010616344,0.006286542,0.721265172,13.487530708,98.540725708,-3.205309629
1730697873.65118,293824256,1728187462,0.694795385,-0.009894015,0.006428989,0.719110645,13.492747307,98.641067505,-3.200549841
1730697874.09472,697298688,1728187462,0.701000055,-0.009650723,0.00312697,0.71308904,13.453760147,99.0027771,-3.227270126
1730697874.17825,798125824,1728187462,0.701547795,-0.011211522,0.002900449,0.712528296,13.444108009,99.086952209,-3.19123435
1730697874.25651,899063808,1728187462,0.702018835,-0.010362947,0.0016153,0.71208113,13.431531906,99.18497467,-3.197534561
1730697874.36226,999976960,1728187462,0.701831199,-0.010174133,0.001905655,0.712268067,13.41961956,99.27268219,-3.203750372
1730697874.47786,100736256,1728187463,0.701565834,-0.009933609,0.001396138,0.712534039,13.421819687,99.348182678,-3.200618744
1730697874.56006,201588992,1728187463,0.701683449,-0.009726379,0.000794387,0.712421996,13.423127174,99.452636719,-3.195789099
1730697874.96797,605091584,1728187463,0.698658381,-0.011945213,0.001384794,0.715354332,13.393326759,99.811058044,-3.21017313
1730697875.06502,705864192,1728187463,0.698276141,-0.01083408,0.000234379,0.715746433,13.383137703,99.909690857,-3.209193945
1730697875.19388,806708224,1728187463,0.698309012,-0.00781343,-0.002394147,0.715749764,13.390060425,100.019142151,-3.191739798
1730697875.28419,907567104,1728187463,0.697907293,-0.003702434,-0.005191172,0.716159682,13.37844944,100.10962677,-3.195663929
1730697875.47126,109304064,1728187464,0.696334688,-0.007966398,0.002484203,0.717668693,13.376075745,100.287528992,-3.252191305
1730697875.57767,210319616,1728187464,0.696605117,-0.006917537,0.001428846,0.717419971,13.382508278,100.386398315,-3.239843369
1730697876.18137,815314688,1728187464,0.693107286,-0.005662352,-0.000265584,0.720812092,13.337382317,100.960395813,-3.24742794
1730697876.50611,117914624,1728187465,0.693185491,-0.003683065,-0.001037739,0.720749063,13.342299461,101.211898804,-3.261871099
1730697876.7104,319637248,1728187465,0.703784805,-0.007396,0.003107212,0.710367919,13.330604553,101.387794495,-3.295189857
1730697876.77542,420619776,1728187465,0.708027352,-0.008247416,0.003400472,0.706128626,13.315732002,101.503730774,-3.289401293
1730697876.87819,521325056,1728187465,0.708577006,-0.007718462,0.00293881,0.70558514,13.303189278,101.589248657,-3.279212713
1730697877.00658,622307328,1728187465,0.709995478,-0.008541652,0.00354716,0.704145488,13.309743881,101.677597046,-3.296258688
1730697877.08293,723027712,1728187465,0.710389448,-0.008956746,0.00366461,0.703742227,13.301715851,101.769386292,-3.28575325
1730697877.38838,25644288,1728187466,0.710332325,-0.010556239,0.004402717,0.703773521,13.288184166,102.070343018,-3.280863047
1730697877.52155,126520576,1728187466,0.710148043,-0.010972728,0.004456302,0.703952749,13.290985107,102.153335571,-3.289943695
1730697877.58262,227332096,1728187466,0.709508512,-0.012348277,0.005342703,0.704568392,13.287484169,102.253143311,-3.291130304
1730697877.69838,328221184,1728187466,0.709215963,-0.01274238,0.005635663,0.704853582,13.285959244,102.349945068,-3.289335728
1730697877.78747,429183232,1728187466,0.708717078,-0.010849893,0.00435092,0.70539594,13.280855179,102.432998657,-3.297680378
1730697877.91861,530041856,1728187466,0.707733203,-0.007284755,0.002273972,0.706438573,13.276725769,102.549179077,-3.293959141
1730697878.02289,630807808,1728187466,0.705836119,-0.004505316,-0.000514962,0.708360646,13.271538734,102.631546021,-3.287203789
1730697878.10391,731659264,1728187466,0.704292743,-0.00690055,0.001190173,0.709875128,13.274259567,102.724769592,-3.299309492
1730697878.19152,832490240,1728187466,0.702420711,-0.006091222,0.001014213,0.711735184,13.260875702,102.823272705,-3.290926933
1730697878.29293,933351936,1728187466,0.700988235,-0.006676877,0.00120291,0.71314056,13.262075424,102.921669006,-3.299101353
1730697878.3928,34338048,1728187467,0.699480324,-0.006840978,0.001492746,0.714617568,13.255111694,103.01789856,-3.306851864
1730697878.49706,135187712,1728187467,0.697976699,-0.005057627,0.000142321,0.716102579,13.252462387,103.114021301,-3.29426074
1730697878.80201,437630208,1728187467,0.69254602,-0.008032737,0.003211604,0.721321797,13.237108231,103.383331299,-3.315835238
1730697878.89833,538509312,1728187467,0.69027586,-0.007962367,0.003874285,0.723492067,13.236164093,103.483177185,-3.319268942
1730697878.99812,639485184,1728187467,0.688213793,-0.00707728,0.003468689,0.7254651,13.226491928,103.594917297,-3.332310915
1730697879.09967,740344576,1728187467,0.686275716,-0.005295435,0.002149755,0.727319018,13.21369648,103.677482605,-3.321386814
1730697879.20011,841208320,1728187467,0.686662786,-0.006996548,0.003363322,0.726934573,13.196994781,103.789276123,-3.324388981
1730697879.31044,941925376,1728187467,0.689449093,-0.006081602,0.002886583,0.724302837,13.171754837,103.877487183,-3.328149319
1730697879.39998,42787328,1728187468,0.694914857,-0.005859193,0.003217775,0.719060928,13.166710854,103.974967957,-3.335983515
1730697879.70229,345521664,1728187468,0.700847456,-0.004500124,0.002115971,0.713293843,13.169551849,104.218658447,-3.330662489
1730697879.80259,446257152,1728187468,0.701557186,-0.004293178,0.001235465,0.712599173,13.158191681,104.308830261,-3.334632158
1730697879.90197,547216640,1728187468,0.702656679,-0.005100312,0.002286594,0.711507068,13.159139633,104.409347534,-3.330961943
1730697880.20856,849692160,1728187468,0.702943914,-0.005855902,0.002779407,0.711215719,13.155415535,104.686378479,-3.336258411
1730697880.30795,950519296,1728187468,0.702582931,-0.006795411,0.002938984,0.711563343,13.15355587,104.782150269,-3.334376097
1730697880.43137,51518720,1728187469,0.701477498,-0.008798543,0.00410231,0.712625467,13.150883675,104.885185242,-3.341602564
1730697880.61084,253127424,1728187469,0.699191701,-0.010975794,0.003734996,0.714840183,13.130125046,105.080581665,-3.369622707
1730697880.70969,353955328,1728187469,0.6979607,-0.009377097,0.002409557,0.716070616,13.133728981,105.152519226,-3.347443104
1730697880.81648,454826240,1728187469,0.696007191,-0.011125022,0.003372264,0.717940676,13.121903419,105.276763916,-3.366096258
1730697880.9135,555667712,1728187469,0.695359999,-0.010683024,0.002867277,0.718576463,13.114512444,105.351066589,-3.351597786
1730697881.01486,656527104,1728187469,0.694297501,-0.011970213,0.004305907,0.719575715,13.115902901,105.457359314,-3.36058259
1730697881.11664,757401856,1728187469,0.693108818,-0.011784051,0.004367582,0.720723406,13.1106987,105.55292511,-3.376106739
1730697881.22257,858260224,1728187469,0.691712788,-0.010189339,0.002885452,0.722095026,13.104081154,105.634147644,-3.369540453
1730697881.45373,60046080,1728187470,0.688454741,-0.009497123,0.002457961,0.725212909,13.084190369,105.821174622,-3.375628948
1730697881.51625,160837120,1728187470,0.686614716,-0.009142442,0.00236944,0.726960117,13.077319145,105.913650513,-3.379694462
1730697881.72406,362637824,1728187470,0.682974461,-0.008217821,0.001810278,0.730393807,13.055631638,106.110855103,-3.379439831
1730697881.82492,463456768,1728187470,0.681063387,-0.009954344,0.003315111,0.73214929,13.053874016,106.201164246,-3.366285086
1730697881.92036,564295168,1728187470,0.682151013,-0.009760853,0.002799567,0.731140777,13.022130013,106.297775269,-3.378094435
1730697882.02135,665164288,1728187470,0.685370445,-0.00940925,0.002303734,0.728130157,13.004403114,106.402664185,-3.380863905
1730697882.11983,766115840,1728187470,0.687795886,-0.01053948,0.002549664,0.725823113,13.00053215,106.479759216,-3.386312246
1730697882.23585,866956544,1728187470,0.690177343,-0.009497458,0.001412903,0.723576513,12.995049477,106.572059631,-3.395882368
1730697882.32772,967731712,1728187470,0.690591969,-0.008955903,0.000795416,0.723188669,12.993382454,106.652526855,-3.386164665
1730697882.42847,68564480,1728187471,0.690471827,-0.009578175,0.002112894,0.723292772,12.990499496,106.743171692,-3.383163214
1730697882.52555,169450496,1728187471,0.690186721,-0.008886247,0.001990714,0.723574001,12.985846519,106.837722778,-3.394877911
1730697882.64285,270303744,1728187471,0.68976942,-0.00868475,0.002994745,0.723970816,12.981044769,106.937782288,-3.391885996
1730697883.13561,774565376,1728187471,0.709877538,-0.008644756,0.000371878,0.704271984,12.915477753,107.408210754,-3.398913622
1730697883.23813,875423744,1728187471,0.720403604,-0.012086751,0.002845813,0.69344391,12.918588638,107.500297546,-3.420800924
1730697883.33604,976290304,1728187471,0.73042263,-0.008917973,-0.002002755,0.68293427,12.930355072,107.559501648,-3.405311823
1730697883.54618,178038528,1728187472,0.748273658,-0.00990309,0.000251169,0.663316172,12.938220024,107.721420288,-3.419545174
1730697883.63809,278881792,1728187472,0.755489034,-0.008173125,-0.001324367,0.655108972,12.954201698,107.799263,-3.424621582
1730697883.751,379718400,1728187472,0.763740651,-0.009684235,0.001010166,0.645449762,12.965049744,107.895362854,-3.412922859
1730697883.94786,581436672,1728187472,0.785758229,-0.017566333,0.008565317,0.618224924,12.986254692,108.083526611,-3.420334578
1730697884.14844,783175680,1728187472,0.801683764,-0.013451088,0.001751835,0.597594465,13.04074955,108.214515686,-3.426474333
1730697884.2415,884040192,1728187472,0.808465339,-0.014302983,0.002197081,0.588365845,13.059772491,108.320800781,-3.430421591
1730697884.45921,85730560,1728187473,0.818165531,-0.014863935,0.002927186,0.57478311,13.122735023,108.460754395,-3.427493572
1730697884.54026,186589952,1728187473,0.821687667,-0.016069774,0.004183946,0.569696119,13.15399456,108.5493927,-3.436855555
1730697884.64341,287453696,1728187473,0.825123485,-0.015420999,0.004786694,0.564721628,13.181451797,108.644203186,-3.436794996
1730697884.84876,489191424,1728187473,0.830680673,-0.015542021,0.003763216,0.556519459,13.243620872,108.809844971,-3.442795038
1730697885.52532,94320896,1728187474,0.856927129,-0.012776616,-0.003275336,0.515268762,13.46758461,109.273658752,-3.455005646
1730697885.57515,195207936,1728187474,0.863007282,-0.015914695,-0.001533365,0.504938387,13.515849113,109.36177063,-3.455852509
1730697885.66026,296059136,1728187474,0.869013625,-0.016941803,-0.001606851,0.494495426,13.553679466,109.442108154,-3.444368124
1730697885.96995,598619904,1728187474,0.885279525,-0.018559079,-0.003290868,0.464677159,13.664593697,109.634017944,-3.453310966
1730697886.22278,800350720,1728187474,0.896284825,-0.018843561,-0.0057222,0.443041401,13.758846283,109.778594971,-3.469483852
1730697886.29697,901219840,1728187474,0.902015808,-0.021036667,-0.004143966,0.43117023,13.800234795,109.842956543,-3.462239981
1730697886.3882,2055680,1728187475,0.907346522,-0.021398749,-0.004412493,0.419815348,13.843448639,109.944145203,-3.466490984
1730697886.56418,203807488,1728187475,0.916345565,-0.020539177,-0.008453145,0.39977177,13.915405273,110.042915344,-3.447766781
1730697886.66334,304629248,1728187475,0.919209498,-0.018404774,-0.010938752,0.393186338,13.970890999,110.097267151,-3.473927736
1730697886.76466,405495296,1728187475,0.921238728,-0.018674414,-0.006469411,0.388495309,14.033020973,110.170059204,-3.491697788
1730697887.37803,10696960,1728187476,0.915593219,-0.018353052,-0.006690425,0.401630948,14.375788689,110.55871582,-3.473283529
1730697887.47363,111636480,1728187476,0.914153054,-0.017054709,-0.008121425,0.404928799,14.421779633,110.60710907,-3.482946396
1730697887.6879,313362176,1728187476,0.911623063,-0.018092777,-0.004094869,0.410608403,14.549294472,110.755149841,-3.49505043
1730697887.78827,414209280,1728187476,0.910740792,-0.017814831,-0.005693407,0.412554751,14.606683731,110.817726135,-3.489588499
1730697887.8744,514971392,1728187476,0.909490825,-0.016392504,-0.006692981,0.415346787,14.65978241,110.892829895,-3.49323082
1730697887.97647,615883520,1728187476,0.908610616,-0.017409664,-0.00459146,0.417256027,14.715166092,110.974998474,-3.497060299
1730697888.17877,817613568,1728187476,0.910119944,-0.017219742,-0.005199034,0.413954257,14.826369286,111.102638245,-3.493643045
1730697888.28128,918428416,1728187476,0.912879325,-0.017913697,-0.005821482,0.407794782,14.885120392,111.155479431,-3.499065876
1730697888.37801,19370496,1728187477,0.916009883,-0.01855046,-0.006062358,0.400680646,14.927841187,111.204956055,-3.50104928
1730697888.48059,120210432,1728187477,0.920226174,-0.019347115,-0.004417723,0.390883536,14.981996536,111.294876099,-3.496748447
